step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
33,transparent,AUSTRIA,1,,0,ITALY ,10
33,transparent,ENGLAND,7,GERMANY RUSSIA ,14,,0
33,RL,FRANCE,0,,0,,0
33,transparent,GERMANY,5,RUSSIA ,9,ENGLAND ITALY ,17
33,transparent,ITALY,10,ENGLAND ,7,AUSTRIA RUSSIA ,10
33,transparent,RUSSIA,9,,0,ITALY ,10
33,transparent,TURKEY,2,AUSTRIA ,1,ITALY RUSSIA ,19
36,transparent,AUSTRIA,1,,0,ITALY ,10
36,transparent,ENGLAND,8,GERMANY RUSSIA ,13,,0
36,RL,FRANCE,0,,0,,0
36,transparent,GERMANY,4,RUSSIA ,9,ITALY ,10
36,transparent,ITALY,10,ENGLAND ,8,AUSTRIA RUSSIA ,10
36,transparent,RUSSIA,9,,0,ENGLAND ITALY ,18
36,transparent,TURKEY,2,AUSTRIA ,1,ITALY RUSSIA ,19
38,transparent,AUSTRIA,1,,0,ITALY ,10
38,transparent,ENGLAND,8,RUSSIA ,9,GERMANY ,4
38,RL,FRANCE,0,,0,,0
38,transparent,GERMANY,4,RUSSIA ,9,ITALY ,10
38,transparent,ITALY,10,ENGLAND ,8,AUSTRIA RUSSIA ,10
38,transparent,RUSSIA,9,,0,ENGLAND ITALY ,18
38,transparent,TURKEY,2,AUSTRIA ,1,ITALY RUSSIA ,19
41,transparent,AUSTRIA,1,,0,ITALY ,11
41,transparent,ENGLAND,7,,0,RUSSIA ,10
41,RL,FRANCE,0,,0,,0
41,transparent,GERMANY,4,RUSSIA ,10,ITALY ,11
41,transparent,ITALY,11,ENGLAND ,7,AUSTRIA RUSSIA ,11
41,transparent,RUSSIA,10,,0,ENGLAND ITALY ,18
41,transparent,TURKEY,1,AUSTRIA ,1,ITALY RUSSIA ,21
43,transparent,AUSTRIA,1,,0,ITALY ,11
43,transparent,ENGLAND,7,,0,,0
43,RL,FRANCE,0,,0,,0
43,transparent,GERMANY,4,RUSSIA ,10,ITALY ,11
43,transparent,ITALY,11,ENGLAND ,7,AUSTRIA RUSSIA TURKEY ,12
43,transparent,RUSSIA,10,,0,ENGLAND ITALY ,18
43,transparent,TURKEY,1,AUSTRIA ,1,ITALY ,11
46,transparent,AUSTRIA,0,,0,ITALY ,11
46,transparent,ENGLAND,8,,0,,0
46,RL,FRANCE,0,,0,,0
46,transparent,GERMANY,4,RUSSIA ,10,ITALY ,11
46,transparent,ITALY,11,ENGLAND ,8,AUSTRIA RUSSIA ,10
46,transparent,RUSSIA,10,,0,ITALY ,11
46,transparent,TURKEY,1,AUSTRIA ,0,,0
48,transparent,AUSTRIA,0,,0,ITALY ,11
48,transparent,ENGLAND,8,,0,,0
48,RL,FRANCE,0,,0,,0
48,transparent,GERMANY,4,RUSSIA ,10,ITALY ,11
48,transparent,ITALY,11,ENGLAND ,8,AUSTRIA RUSSIA TURKEY ,11
48,transparent,RUSSIA,10,,0,ITALY ,11
48,transparent,TURKEY,1,AUSTRIA ,0,,0
50,transparent,AUSTRIA,0,,0,ITALY ,12
50,transparent,ENGLAND,9,,0,GERMANY ITALY ,14
50,RL,FRANCE,0,,0,,0
50,transparent,GERMANY,2,RUSSIA ,10,ENGLAND ITALY ,21
50,transparent,ITALY,12,ENGLAND ,9,RUSSIA TURKEY ,11
50,transparent,RUSSIA,10,,0,ITALY ,12
50,transparent,TURKEY,1,AUSTRIA ,0,,0
52,transparent,AUSTRIA,0,,0,ITALY ,12
52,transparent,ENGLAND,9,,0,GERMANY ITALY ,14
52,RL,FRANCE,0,,0,,0
52,transparent,GERMANY,2,RUSSIA ,10,ENGLAND ITALY ,21
52,transparent,ITALY,12,,0,ENGLAND RUSSIA TURKEY ,20
52,transparent,RUSSIA,10,,0,ITALY ,12
52,transparent,TURKEY,1,AUSTRIA ,0,,0
55,transparent,AUSTRIA,0,,0,,0
55,transparent,ENGLAND,9,,0,ITALY ,13
55,RL,FRANCE,0,,0,,0
55,transparent,GERMANY,2,RUSSIA ,9,ITALY ,13
55,transparent,ITALY,13,,0,ENGLAND RUSSIA TURKEY ,19
55,transparent,RUSSIA,9,,0,ITALY ,13
55,transparent,TURKEY,1,AUSTRIA ,0,,0
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,9,,0,ITALY ,13
57,RL,FRANCE,0,,0,,0
57,transparent,GERMANY,2,RUSSIA ,9,ITALY ,13
57,transparent,ITALY,13,,0,RUSSIA TURKEY ,10
57,transparent,RUSSIA,9,,0,ITALY ,13
57,transparent,TURKEY,1,AUSTRIA ,0,,0
60,transparent,AUSTRIA,0,,0,,0
60,transparent,ENGLAND,11,,0,ITALY ,11
60,RL,FRANCE,0,,0,,0
60,transparent,GERMANY,2,RUSSIA ,9,ITALY ,11
60,transparent,ITALY,11,,0,ENGLAND RUSSIA TURKEY ,21
60,transparent,RUSSIA,9,,0,ITALY ,11
60,transparent,TURKEY,1,AUSTRIA ,0,,0
62,transparent,AUSTRIA,0,,0,,0
62,transparent,ENGLAND,11,,0,ITALY ,11
62,RL,FRANCE,0,,0,,0
62,transparent,GERMANY,2,RUSSIA ,9,ITALY ,11
62,transparent,ITALY,11,,0,ENGLAND RUSSIA TURKEY ,21
62,transparent,RUSSIA,9,,0,ITALY ,11
62,transparent,TURKEY,1,AUSTRIA ,0,,0
65,transparent,AUSTRIA,0,,0,,0
65,transparent,ENGLAND,13,,0,ITALY ,10
65,RL,FRANCE,0,,0,,0
65,transparent,GERMANY,2,RUSSIA ,8,ITALY ,10
65,transparent,ITALY,10,,0,ENGLAND RUSSIA TURKEY ,22
65,transparent,RUSSIA,8,,0,ITALY ,10
65,transparent,TURKEY,1,AUSTRIA ,0,,0
66,transparent,AUSTRIA,0,,0,,0
66,transparent,ENGLAND,13,,0,ITALY ,10
66,RL,FRANCE,0,,0,,0
66,transparent,GERMANY,2,RUSSIA ,8,,0
66,transparent,ITALY,10,GERMANY ,2,ENGLAND RUSSIA TURKEY ,22
66,transparent,RUSSIA,8,,0,ITALY ,10
66,transparent,TURKEY,1,AUSTRIA ,0,,0
68,transparent,AUSTRIA,0,,0,,0
68,transparent,ENGLAND,14,,0,ITALY ,12
68,RL,FRANCE,0,,0,,0
68,transparent,GERMANY,3,RUSSIA ,4,,0
68,transparent,ITALY,12,GERMANY ,3,RUSSIA TURKEY ,5
68,transparent,RUSSIA,4,,0,ITALY ,12
68,transparent,TURKEY,1,AUSTRIA ,0,,0
70,transparent,AUSTRIA,0,,0,,0
70,transparent,ENGLAND,14,,0,ITALY ,12
70,RL,FRANCE,0,,0,,0
70,transparent,GERMANY,3,RUSSIA ,4,,0
70,transparent,ITALY,12,GERMANY ,3,ENGLAND RUSSIA TURKEY ,19
70,transparent,RUSSIA,4,,0,ITALY ,12
70,transparent,TURKEY,1,AUSTRIA ,0,,0
72,transparent,AUSTRIA,0,,0,,0
72,transparent,ENGLAND,15,,0,ITALY RUSSIA ,16
72,RL,FRANCE,0,,0,,0
72,transparent,GERMANY,2,RUSSIA ,3,,0
72,transparent,ITALY,13,GERMANY ,2,ENGLAND RUSSIA TURKEY ,19
72,transparent,RUSSIA,3,,0,ENGLAND ITALY ,28
72,transparent,TURKEY,1,AUSTRIA ,0,,0
74,transparent,AUSTRIA,0,,0,,0
74,transparent,ENGLAND,15,,0,ITALY RUSSIA ,16
74,RL,FRANCE,0,,0,,0
74,transparent,GERMANY,2,RUSSIA ,3,,0
74,transparent,ITALY,13,GERMANY ,2,ENGLAND RUSSIA TURKEY ,19
74,transparent,RUSSIA,3,,0,ENGLAND ITALY ,28
74,transparent,TURKEY,1,AUSTRIA ,0,,0
76,transparent,AUSTRIA,0,,0,,0
76,transparent,ENGLAND,15,,0,ITALY RUSSIA ,16
76,RL,FRANCE,0,,0,,0
76,transparent,GERMANY,2,RUSSIA ,1,ENGLAND ,15
76,transparent,ITALY,15,,0,ENGLAND GERMANY RUSSIA TURKEY ,19
76,transparent,RUSSIA,1,,0,ITALY ,15
76,transparent,TURKEY,1,AUSTRIA ,0,,0
78,transparent,AUSTRIA,0,,0,,0
78,transparent,ENGLAND,15,,0,ITALY ,15
78,RL,FRANCE,0,,0,,0
78,transparent,GERMANY,2,RUSSIA ,1,ENGLAND ITALY ,30
78,transparent,ITALY,15,,0,ENGLAND GERMANY RUSSIA TURKEY ,19
78,transparent,RUSSIA,1,,0,,0
78,transparent,TURKEY,1,AUSTRIA ,0,,0
81,transparent,AUSTRIA,0,,0,,0
81,transparent,ENGLAND,17,,0,ITALY ,14
81,RL,FRANCE,0,,0,,0
81,transparent,GERMANY,1,RUSSIA ,1,ITALY ,14
81,transparent,ITALY,14,,0,ENGLAND GERMANY TURKEY ,19
81,transparent,RUSSIA,1,,0,,0
81,transparent,TURKEY,1,AUSTRIA ,0,,0
83,transparent,AUSTRIA,0,,0,,0
83,transparent,ENGLAND,17,,0,ITALY ,14
83,RL,FRANCE,0,,0,,0
83,transparent,GERMANY,1,RUSSIA ,1,ENGLAND ,17
83,transparent,ITALY,14,,0,ENGLAND TURKEY ,18
83,transparent,RUSSIA,1,,0,,0
83,transparent,TURKEY,1,AUSTRIA ,0,,0
85,transparent,AUSTRIA,0,,0,,0
85,transparent,ENGLAND,15,,0,GERMANY ITALY ,17
85,RL,FRANCE,0,,0,,0
85,transparent,GERMANY,1,RUSSIA ,1,ENGLAND ,15
85,transparent,ITALY,16,,0,ENGLAND TURKEY ,16
85,transparent,RUSSIA,1,,0,,0
85,transparent,TURKEY,1,AUSTRIA ,0,,0
87,transparent,AUSTRIA,0,,0,,0
87,transparent,ENGLAND,15,,0,GERMANY ITALY ,17
87,RL,FRANCE,0,,0,,0
87,transparent,GERMANY,1,RUSSIA ,1,ENGLAND ,15
87,transparent,ITALY,16,,0,ENGLAND TURKEY ,16
87,transparent,RUSSIA,1,,0,,0
87,transparent,TURKEY,1,AUSTRIA ,0,,0
90,transparent,AUSTRIA,0,,0,,0
90,transparent,ENGLAND,16,,0,GERMANY ITALY ,16
90,RL,FRANCE,0,,0,,0
90,transparent,GERMANY,1,RUSSIA ,1,ENGLAND ,16
90,transparent,ITALY,15,,0,ENGLAND TURKEY ,17
90,transparent,RUSSIA,1,,0,,0
90,transparent,TURKEY,1,AUSTRIA ,0,ITALY RUSSIA ,16
91,transparent,AUSTRIA,0,,0,,0
91,transparent,ENGLAND,16,,0,GERMANY ITALY ,16
91,RL,FRANCE,0,,0,,0
91,transparent,GERMANY,1,RUSSIA ,1,ENGLAND ,16
91,transparent,ITALY,15,,0,ENGLAND ,16
91,transparent,RUSSIA,1,,0,,0
91,transparent,TURKEY,1,AUSTRIA ,0,ITALY RUSSIA ,16
94,transparent,AUSTRIA,0,,0,,0
94,transparent,ENGLAND,16,,0,GERMANY ITALY ,16
94,RL,FRANCE,0,,0,,0
94,transparent,GERMANY,0,RUSSIA ,1,ENGLAND ,16
94,transparent,ITALY,16,,0,ENGLAND ,16
94,transparent,RUSSIA,1,,0,ITALY ,16
94,transparent,TURKEY,1,AUSTRIA ,0,,0
96,transparent,AUSTRIA,0,,0,,0
96,transparent,ENGLAND,16,,0,ITALY ,16
96,RL,FRANCE,0,,0,,0
96,transparent,GERMANY,0,RUSSIA ,1,ENGLAND ,16
96,transparent,ITALY,16,,0,ENGLAND ,16
96,transparent,RUSSIA,1,,0,ITALY ,16
96,transparent,TURKEY,1,AUSTRIA ,0,,0
98,transparent,AUSTRIA,0,,0,,0
98,transparent,ENGLAND,16,,0,ITALY ,17
98,RL,FRANCE,0,,0,,0
98,transparent,GERMANY,0,RUSSIA ,0,ENGLAND ,16
98,transparent,ITALY,17,,0,ENGLAND ,16
98,transparent,RUSSIA,0,,0,,0
98,transparent,TURKEY,1,AUSTRIA ,0,,0
100,transparent,AUSTRIA,0,,0,,0
100,transparent,ENGLAND,16,,0,ITALY ,17
100,RL,FRANCE,0,,0,,0
100,transparent,GERMANY,0,RUSSIA ,0,ENGLAND ,16
100,transparent,ITALY,17,,0,ENGLAND ,16
100,transparent,RUSSIA,0,,0,,0
100,transparent,TURKEY,1,AUSTRIA ,0,,0
103,transparent,AUSTRIA,0,,0,,0
103,transparent,ENGLAND,17,,0,ITALY ,17
103,RL,FRANCE,0,,0,,0
103,transparent,GERMANY,0,RUSSIA ,0,,0
103,transparent,ITALY,17,,0,ENGLAND TURKEY ,17
103,transparent,RUSSIA,0,,0,,0
103,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
104,transparent,AUSTRIA,0,,0,,0
104,transparent,ENGLAND,17,,0,ITALY ,17
104,RL,FRANCE,0,,0,,0
104,transparent,GERMANY,0,RUSSIA ,0,,0
104,transparent,ITALY,17,,0,ENGLAND TURKEY ,17
104,transparent,RUSSIA,0,,0,,0
104,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
105,transparent,AUSTRIA,0,,0,,0
105,transparent,ENGLAND,17,,0,ITALY ,17
105,RL,FRANCE,0,,0,,0
105,transparent,GERMANY,0,RUSSIA ,0,,0
105,transparent,ITALY,17,,0,ENGLAND TURKEY ,17
105,transparent,RUSSIA,0,,0,,0
105,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
106,transparent,AUSTRIA,0,,0,,0
106,transparent,ENGLAND,17,,0,ITALY ,17
106,RL,FRANCE,0,,0,,0
106,transparent,GERMANY,0,RUSSIA ,0,,0
106,transparent,ITALY,17,,0,ENGLAND TURKEY ,17
106,transparent,RUSSIA,0,,0,,0
106,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
