step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
9,transparent,RUSSIA,8,,0,ITALY ,6
9,transparent,TURKEY,3,,0,,0
12,RL,AUSTRIA,1,,0,ITALY RUSSIA TURKEY ,17
12,transparent,ENGLAND,4,GERMANY RUSSIA ,14,,0
12,transparent,FRANCE,5,,0,ENGLAND ,4
12,transparent,GERMANY,7,ENGLAND RUSSIA ,11,FRANCE ,5
12,transparent,ITALY,6,,0,AUSTRIA RUSSIA ,8
12,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
12,transparent,TURKEY,4,,0,,0
14,RL,AUSTRIA,1,,0,RUSSIA TURKEY ,11
14,transparent,ENGLAND,4,GERMANY RUSSIA ,14,FRANCE ,5
14,transparent,FRANCE,5,,0,ENGLAND GERMANY ,11
14,transparent,GERMANY,7,ENGLAND RUSSIA ,11,FRANCE ,5
14,transparent,ITALY,6,,0,RUSSIA TURKEY ,11
14,transparent,RUSSIA,7,,0,ITALY ,6
14,transparent,TURKEY,4,,0,,0
17,RL,AUSTRIA,1,,0,TURKEY ,5
17,transparent,ENGLAND,4,GERMANY RUSSIA ,13,,0
17,transparent,FRANCE,5,,0,ENGLAND GERMANY ,11
17,transparent,GERMANY,7,RUSSIA ,6,ENGLAND FRANCE ,9
17,transparent,ITALY,6,,0,RUSSIA TURKEY ,11
17,transparent,RUSSIA,6,,0,GERMANY ITALY ,13
17,transparent,TURKEY,5,,0,,0
19,RL,AUSTRIA,1,,0,GERMANY ,7
19,transparent,ENGLAND,4,GERMANY RUSSIA ,13,FRANCE ,5
19,transparent,FRANCE,5,,0,GERMANY ,7
19,transparent,GERMANY,7,RUSSIA ,6,ENGLAND FRANCE ,9
19,transparent,ITALY,6,,0,RUSSIA ,6
19,transparent,RUSSIA,6,,0,ITALY ,6
19,transparent,TURKEY,5,,0,ITALY ,6
22,RL,AUSTRIA,1,,0,GERMANY ,7
22,transparent,ENGLAND,5,RUSSIA ,4,GERMANY ,7
22,transparent,FRANCE,6,,0,,0
22,transparent,GERMANY,7,RUSSIA ,4,AUSTRIA ENGLAND FRANCE ,12
22,transparent,ITALY,5,,0,RUSSIA ,4
22,transparent,RUSSIA,4,,0,ITALY ,5
22,transparent,TURKEY,6,,0,,0
24,RL,AUSTRIA,1,,0,GERMANY ,7
24,transparent,ENGLAND,5,RUSSIA ,4,GERMANY ,7
24,transparent,FRANCE,6,,0,ENGLAND GERMANY ,12
24,transparent,GERMANY,7,RUSSIA ,4,FRANCE ,6
24,transparent,ITALY,5,,0,RUSSIA TURKEY ,10
24,transparent,RUSSIA,4,,0,ITALY TURKEY ,11
24,transparent,TURKEY,6,RUSSIA ,4,,0
27,RL,AUSTRIA,1,,0,,0
27,transparent,ENGLAND,4,RUSSIA ,1,GERMANY ,9
27,transparent,FRANCE,5,,0,ENGLAND GERMANY ,13
27,transparent,GERMANY,9,RUSSIA ,1,ENGLAND FRANCE ,9
27,transparent,ITALY,6,,0,RUSSIA ,1
27,transparent,RUSSIA,1,,0,ITALY TURKEY ,14
27,transparent,TURKEY,8,RUSSIA ,1,,0
29,RL,AUSTRIA,1,,0,,0
29,transparent,ENGLAND,4,RUSSIA ,1,FRANCE GERMANY ,14
29,transparent,FRANCE,5,,0,ENGLAND GERMANY ,13
29,transparent,GERMANY,9,RUSSIA ,1,FRANCE ,5
29,transparent,ITALY,6,,0,TURKEY ,8
29,transparent,RUSSIA,1,,0,,0
29,transparent,TURKEY,8,RUSSIA ,1,ITALY ,6
32,RL,AUSTRIA,1,,0,,0
32,transparent,ENGLAND,2,RUSSIA ,1,,0
32,transparent,FRANCE,5,,0,ENGLAND GERMANY ,13
32,transparent,GERMANY,11,RUSSIA ,1,FRANCE ,5
32,transparent,ITALY,6,,0,TURKEY ,8
32,transparent,RUSSIA,1,,0,,0
32,transparent,TURKEY,8,RUSSIA ,1,ITALY ,6
34,RL,AUSTRIA,1,,0,,0
34,transparent,ENGLAND,2,RUSSIA ,1,,0
34,transparent,FRANCE,5,,0,,0
34,transparent,GERMANY,11,RUSSIA ,1,ENGLAND FRANCE ,7
34,transparent,ITALY,6,,0,TURKEY ,8
34,transparent,RUSSIA,1,,0,,0
34,transparent,TURKEY,8,RUSSIA ,1,ITALY ,6
37,RL,AUSTRIA,1,,0,GERMANY ,12
37,transparent,ENGLAND,1,RUSSIA ,1,,0
37,transparent,FRANCE,5,,0,GERMANY ,12
37,transparent,GERMANY,12,RUSSIA ,1,ENGLAND FRANCE ,6
37,transparent,ITALY,5,,0,TURKEY ,9
37,transparent,RUSSIA,1,,0,,0
37,transparent,TURKEY,9,RUSSIA ,1,ITALY ,5
39,RL,AUSTRIA,1,,0,GERMANY ,12
39,transparent,ENGLAND,1,RUSSIA ,1,,0
39,transparent,FRANCE,5,,0,GERMANY ,12
39,transparent,GERMANY,12,RUSSIA ,1,ENGLAND ,1
39,transparent,ITALY,5,,0,TURKEY ,9
39,transparent,RUSSIA,1,,0,,0
39,transparent,TURKEY,9,RUSSIA ,1,ITALY ,5
42,RL,AUSTRIA,0,,0,GERMANY ,13
42,transparent,ENGLAND,1,RUSSIA ,1,,0
42,transparent,FRANCE,5,,0,GERMANY ,13
42,transparent,GERMANY,13,RUSSIA ,1,,0
42,transparent,ITALY,5,,0,,0
42,transparent,RUSSIA,1,,0,,0
42,transparent,TURKEY,9,RUSSIA ,1,ITALY ,5
44,RL,AUSTRIA,0,,0,GERMANY ,13
44,transparent,ENGLAND,1,RUSSIA ,1,,0
44,transparent,FRANCE,5,,0,GERMANY ,13
44,transparent,GERMANY,13,RUSSIA ,1,FRANCE ,5
44,transparent,ITALY,5,,0,TURKEY ,9
44,transparent,RUSSIA,1,,0,TURKEY ,9
44,transparent,TURKEY,9,RUSSIA ,1,ITALY ,5
47,RL,AUSTRIA,0,,0,GERMANY ,13
47,transparent,ENGLAND,1,RUSSIA ,1,,0
47,transparent,FRANCE,5,,0,GERMANY ,13
47,transparent,GERMANY,13,RUSSIA ,1,FRANCE ,5
47,transparent,ITALY,3,,0,,0
47,transparent,RUSSIA,1,,0,,0
47,transparent,TURKEY,11,RUSSIA ,1,ITALY ,3
49,RL,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,1,RUSSIA ,1,,0
49,transparent,FRANCE,5,,0,GERMANY ,13
49,transparent,GERMANY,13,RUSSIA ,1,FRANCE ,5
49,transparent,ITALY,3,,0,,0
49,transparent,RUSSIA,1,,0,,0
49,transparent,TURKEY,11,RUSSIA ,1,GERMANY ,13
52,RL,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,1,RUSSIA ,1,,0
52,transparent,FRANCE,4,,0,GERMANY ,16
52,transparent,GERMANY,16,RUSSIA ,1,ENGLAND FRANCE ,5
52,transparent,ITALY,3,,0,,0
52,transparent,RUSSIA,1,,0,TURKEY ,9
52,transparent,TURKEY,9,RUSSIA ,1,GERMANY ,16
54,RL,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,1,RUSSIA ,1,,0
54,transparent,FRANCE,4,,0,GERMANY ,16
54,transparent,GERMANY,16,RUSSIA ,1,ENGLAND FRANCE TURKEY ,14
54,transparent,ITALY,3,,0,,0
54,transparent,RUSSIA,1,,0,,0
54,transparent,TURKEY,9,RUSSIA ,1,GERMANY ,16
57,RL,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,1,RUSSIA ,0,,0
57,transparent,FRANCE,4,,0,GERMANY ,15
57,transparent,GERMANY,15,RUSSIA ,0,ENGLAND FRANCE ,5
57,transparent,ITALY,3,,0,,0
57,transparent,RUSSIA,0,,0,,0
57,transparent,TURKEY,11,RUSSIA ,0,GERMANY ,15
59,RL,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,1,RUSSIA ,0,,0
59,transparent,FRANCE,4,,0,GERMANY ,15
59,transparent,GERMANY,15,RUSSIA ,0,ENGLAND FRANCE TURKEY ,16
59,transparent,ITALY,3,,0,,0
59,transparent,RUSSIA,0,,0,,0
59,transparent,TURKEY,11,RUSSIA ,0,GERMANY ,15
