sender,recipient,share,power1,order_type,power2,stance of recipient
TURKEY,GERMANY,1,TURKEY,move,,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,move,,neutral
TURKEY,ITALY,1,TURKEY,move,,enemy
TURKEY,ITALY,1,TURKEY,move,,enemy
TURKEY,ITALY,1,TURKEY,move,,enemy
TURKEY,ITALY,1,TURKEY,support,TURKEY,enemy
TURKEY,ITALY,1,TURKEY,move,,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,RUSSIA,1,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,ENGLAND,1,TURKEY,move,,neutral
TURKEY,ENGLAND,0,TURKEY,convoy,TURKEY,neutral
TURKEY,ENGLAND,1,TURKEY,move,,neutral
TURKEY,ENGLAND,0,TURKEY,move,,neutral
TURKEY,ENGLAND,0,TURKEY,convoy,TURKEY,neutral
TURKEY,FRANCE,0,TURKEY,move,,neutral
TURKEY,FRANCE,1,TURKEY,convoy,TURKEY,neutral
TURKEY,FRANCE,0,TURKEY,move,,neutral
TURKEY,FRANCE,1,TURKEY,move,,neutral
TURKEY,FRANCE,0,TURKEY,convoy,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,move,,neutral
TURKEY,GERMANY,0,TURKEY,convoy,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,move,,neutral
TURKEY,GERMANY,0,TURKEY,move,,neutral
TURKEY,GERMANY,0,TURKEY,convoy,TURKEY,neutral
TURKEY,ITALY,0,TURKEY,move,,enemy
TURKEY,ITALY,1,TURKEY,convoy,TURKEY,enemy
TURKEY,ITALY,1,TURKEY,move,,enemy
TURKEY,ITALY,0,TURKEY,move,,enemy
TURKEY,ITALY,1,TURKEY,convoy,TURKEY,enemy
TURKEY,RUSSIA,1,TURKEY,move,,enemy
TURKEY,RUSSIA,1,TURKEY,convoy,TURKEY,enemy
TURKEY,RUSSIA,1,TURKEY,move,,enemy
TURKEY,RUSSIA,1,TURKEY,move,,enemy
TURKEY,RUSSIA,1,TURKEY,convoy,TURKEY,enemy
TURKEY,ENGLAND,1,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,1,TURKEY,move,,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,1,TURKEY,move,,neutral
TURKEY,ENGLAND,1,TURKEY,move,,neutral
TURKEY,FRANCE,1,TURKEY,support,TURKEY,neutral
TURKEY,FRANCE,1,TURKEY,move,,neutral
TURKEY,FRANCE,0,TURKEY,support,TURKEY,neutral
TURKEY,FRANCE,1,TURKEY,move,,neutral
TURKEY,FRANCE,1,TURKEY,move,,neutral
TURKEY,GERMANY,1,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,move,,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,move,,neutral
TURKEY,GERMANY,1,TURKEY,move,,neutral
TURKEY,ITALY,0,TURKEY,support,TURKEY,enemy
TURKEY,ITALY,1,TURKEY,move,,enemy
TURKEY,ITALY,0,TURKEY,support,TURKEY,enemy
TURKEY,ITALY,1,TURKEY,move,,enemy
TURKEY,ITALY,1,TURKEY,move,,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,RUSSIA,1,TURKEY,move,,enemy
TURKEY,ENGLAND,1,TURKEY,attack,RUSSIA,neutral
TURKEY,ENGLAND,1,TURKEY,move,,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,FRANCE,0,TURKEY,attack,RUSSIA,neutral
TURKEY,FRANCE,1,TURKEY,move,,neutral
TURKEY,FRANCE,1,TURKEY,support,TURKEY,neutral
TURKEY,FRANCE,1,TURKEY,support,TURKEY,neutral
TURKEY,FRANCE,1,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,attack,RUSSIA,neutral
TURKEY,GERMANY,1,TURKEY,move,,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,ITALY,1,TURKEY,attack,RUSSIA,enemy
TURKEY,ITALY,1,TURKEY,move,,enemy
TURKEY,ITALY,1,TURKEY,support,TURKEY,enemy
TURKEY,ITALY,1,TURKEY,support,TURKEY,enemy
TURKEY,ITALY,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,attack,RUSSIA,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,RUSSIA,1,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,ENGLAND,1,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,0,TURKEY,attack,FRANCE,neutral
TURKEY,ENGLAND,0,TURKEY,attack,RUSSIA,neutral
TURKEY,FRANCE,0,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,0,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,1,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,0,TURKEY,attack,FRANCE,enemy
TURKEY,FRANCE,1,TURKEY,attack,RUSSIA,enemy
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,attack,FRANCE,neutral
TURKEY,GERMANY,1,TURKEY,attack,RUSSIA,neutral
TURKEY,ITALY,1,TURKEY,support,TURKEY,neutral
TURKEY,ITALY,0,TURKEY,support,TURKEY,neutral
TURKEY,ITALY,0,TURKEY,support,TURKEY,neutral
TURKEY,ITALY,1,TURKEY,attack,FRANCE,neutral
TURKEY,ITALY,0,TURKEY,attack,RUSSIA,neutral
TURKEY,RUSSIA,1,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,1,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,attack,FRANCE,enemy
TURKEY,RUSSIA,0,TURKEY,attack,RUSSIA,enemy
TURKEY,ENGLAND,1,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,0,TURKEY,move,,neutral
TURKEY,ENGLAND,1,TURKEY,attack,FRANCE,neutral
TURKEY,ENGLAND,1,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,0,TURKEY,attack,RUSSIA,neutral
TURKEY,FRANCE,1,TURKEY,move,,enemy
TURKEY,FRANCE,1,TURKEY,move,,enemy
TURKEY,FRANCE,1,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,0,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,0,TURKEY,attack,RUSSIA,enemy
TURKEY,GERMANY,1,TURKEY,move,,neutral
TURKEY,GERMANY,0,TURKEY,move,,neutral
TURKEY,GERMANY,1,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,attack,RUSSIA,neutral
TURKEY,ITALY,0,TURKEY,move,,neutral
TURKEY,ITALY,1,TURKEY,move,,neutral
TURKEY,ITALY,0,TURKEY,support,TURKEY,neutral
TURKEY,ITALY,0,TURKEY,support,TURKEY,neutral
TURKEY,ITALY,0,TURKEY,attack,RUSSIA,neutral
TURKEY,RUSSIA,1,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,RUSSIA,0,TURKEY,attack,FRANCE,enemy
TURKEY,RUSSIA,1,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,1,TURKEY,attack,RUSSIA,enemy
TURKEY,ENGLAND,0,TURKEY,move,,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,1,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,1,TURKEY,support,FRANCE,neutral
TURKEY,ENGLAND,1,TURKEY,attack,RUSSIA,neutral
TURKEY,FRANCE,1,TURKEY,move,,enemy
TURKEY,FRANCE,1,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,1,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,1,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,0,TURKEY,attack,RUSSIA,enemy
TURKEY,GERMANY,0,TURKEY,move,,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,attack,RUSSIA,neutral
TURKEY,ITALY,1,TURKEY,move,,neutral
TURKEY,ITALY,0,TURKEY,support,TURKEY,neutral
TURKEY,ITALY,0,TURKEY,support,TURKEY,neutral
TURKEY,ITALY,1,TURKEY,support,FRANCE,neutral
TURKEY,ITALY,1,TURKEY,attack,RUSSIA,neutral
TURKEY,RUSSIA,1,TURKEY,move,,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,support,FRANCE,enemy
TURKEY,RUSSIA,0,TURKEY,attack,RUSSIA,enemy
TURKEY,ENGLAND,1,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,1,TURKEY,move,,neutral
TURKEY,ENGLAND,1,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,1,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,FRANCE,0,TURKEY,move,,enemy
TURKEY,FRANCE,0,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,0,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,0,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,0,TURKEY,support,TURKEY,enemy
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,move,,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,1,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,1,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,1,TURKEY,support,TURKEY,enemy
TURKEY,ENGLAND,0,TURKEY,attack,FRANCE,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,1,TURKEY,move,,neutral
TURKEY,ENGLAND,1,TURKEY,support,TURKEY,neutral
TURKEY,ENGLAND,0,TURKEY,support,TURKEY,neutral
TURKEY,FRANCE,1,TURKEY,attack,FRANCE,enemy
TURKEY,FRANCE,1,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,0,TURKEY,move,,enemy
TURKEY,FRANCE,0,TURKEY,support,TURKEY,enemy
TURKEY,FRANCE,1,TURKEY,support,TURKEY,enemy
TURKEY,GERMANY,0,TURKEY,attack,FRANCE,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,move,,neutral
TURKEY,GERMANY,1,TURKEY,support,TURKEY,neutral
TURKEY,GERMANY,0,TURKEY,support,TURKEY,neutral
TURKEY,RUSSIA,0,TURKEY,attack,FRANCE,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,0,TURKEY,move,,enemy
TURKEY,RUSSIA,0,TURKEY,support,TURKEY,enemy
TURKEY,RUSSIA,1,TURKEY,support,TURKEY,enemy
