step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
10,transparent,RUSSIA,8,ENGLAND ,3,GERMANY ITALY ,13
10,transparent,TURKEY,3,,0,,0
13,RL,AUSTRIA,1,,0,RUSSIA TURKEY ,11
13,transparent,ENGLAND,3,GERMANY RUSSIA ,15,,0
13,transparent,FRANCE,5,,0,ENGLAND ,3
13,transparent,GERMANY,8,RUSSIA ,7,FRANCE ,5
13,transparent,ITALY,6,,0,RUSSIA ,7
13,transparent,RUSSIA,7,ENGLAND ,3,AUSTRIA ITALY ,7
13,transparent,TURKEY,4,,0,,0
15,RL,AUSTRIA,1,,0,TURKEY ,4
15,transparent,ENGLAND,3,RUSSIA ,7,GERMANY ,8
15,transparent,FRANCE,5,,0,GERMANY ,8
15,transparent,GERMANY,8,,0,RUSSIA ,7
15,transparent,ITALY,6,TURKEY ,4,RUSSIA ,7
15,transparent,RUSSIA,7,ENGLAND ,3,ITALY ,6
15,transparent,TURKEY,4,,0,,0
18,RL,AUSTRIA,0,,0,TURKEY ,4
18,transparent,ENGLAND,3,RUSSIA ,6,,0
18,transparent,FRANCE,5,,0,ENGLAND ,3
18,transparent,GERMANY,8,,0,,0
18,transparent,ITALY,8,TURKEY ,4,RUSSIA ,6
18,transparent,RUSSIA,6,ENGLAND ,3,AUSTRIA GERMANY ITALY ,16
18,transparent,TURKEY,4,,0,,0
20,RL,AUSTRIA,0,,0,,0
20,transparent,ENGLAND,3,RUSSIA ,6,,0
20,transparent,FRANCE,5,,0,ENGLAND GERMANY ,11
20,transparent,GERMANY,8,,0,FRANCE RUSSIA ,11
20,transparent,ITALY,8,,0,RUSSIA TURKEY ,10
20,transparent,RUSSIA,6,ENGLAND ,3,GERMANY ,8
20,transparent,TURKEY,4,,0,ITALY ,8
23,RL,AUSTRIA,0,,0,,0
23,transparent,ENGLAND,3,RUSSIA ,3,,0
23,transparent,FRANCE,5,,0,ENGLAND ,3
23,transparent,GERMANY,10,,0,FRANCE RUSSIA ,8
23,transparent,ITALY,8,,0,RUSSIA TURKEY ,8
23,transparent,RUSSIA,3,ENGLAND ,3,GERMANY ITALY ,18
23,transparent,TURKEY,5,,0,ITALY ,8
25,RL,AUSTRIA,0,,0,,0
25,transparent,ENGLAND,3,RUSSIA ,3,,0
25,transparent,FRANCE,5,,0,ENGLAND GERMANY ,13
25,transparent,GERMANY,10,,0,RUSSIA ,3
25,transparent,ITALY,8,,0,TURKEY ,5
25,transparent,RUSSIA,3,ENGLAND ,3,GERMANY ,10
25,transparent,TURKEY,5,RUSSIA ,3,ITALY ,8
27,RL,AUSTRIA,0,,0,,0
27,transparent,ENGLAND,4,RUSSIA ,2,FRANCE GERMANY ,15
27,transparent,FRANCE,4,,0,ENGLAND GERMANY ,15
27,transparent,GERMANY,11,,0,FRANCE ITALY RUSSIA ,15
27,transparent,ITALY,9,GERMANY ,11,TURKEY ,4
27,transparent,RUSSIA,2,ENGLAND ,4,GERMANY ITALY ,20
27,transparent,TURKEY,4,RUSSIA ,2,ITALY ,9
29,RL,AUSTRIA,0,,0,,0
29,transparent,ENGLAND,4,RUSSIA ,2,FRANCE GERMANY ,15
29,transparent,FRANCE,4,,0,GERMANY ,11
29,transparent,GERMANY,11,,0,FRANCE ITALY ,13
29,transparent,ITALY,9,,0,GERMANY TURKEY ,15
29,transparent,RUSSIA,2,ENGLAND ,4,ITALY ,9
29,transparent,TURKEY,4,RUSSIA ,2,ITALY ,9
32,RL,AUSTRIA,0,,0,,0
32,transparent,ENGLAND,3,RUSSIA ,1,,0
32,transparent,FRANCE,4,,0,GERMANY ,12
32,transparent,GERMANY,12,,0,ENGLAND ITALY ,13
32,transparent,ITALY,10,,0,GERMANY TURKEY ,16
32,transparent,RUSSIA,1,ENGLAND ,3,ITALY ,10
32,transparent,TURKEY,4,RUSSIA ,1,ITALY ,10
34,RL,AUSTRIA,0,,0,,0
34,transparent,ENGLAND,3,RUSSIA ,1,GERMANY ,12
34,transparent,FRANCE,4,,0,GERMANY ,12
34,transparent,GERMANY,12,,0,ENGLAND FRANCE ,7
34,transparent,ITALY,10,,0,GERMANY RUSSIA TURKEY ,17
34,transparent,RUSSIA,1,ENGLAND ,3,GERMANY ,12
34,transparent,TURKEY,4,RUSSIA ,1,ITALY ,10
37,RL,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,2,RUSSIA ,1,GERMANY ,15
37,transparent,FRANCE,3,,0,,0
37,transparent,GERMANY,15,,0,FRANCE ,3
37,transparent,ITALY,11,,0,,0
37,transparent,RUSSIA,1,ENGLAND ,2,,0
37,transparent,TURKEY,2,RUSSIA ,1,ITALY ,11
39,RL,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,2,RUSSIA ,1,,0
39,transparent,FRANCE,3,,0,GERMANY ,15
39,transparent,GERMANY,15,,0,,0
39,transparent,ITALY,11,,0,GERMANY ,15
39,transparent,RUSSIA,1,ENGLAND ,2,,0
39,transparent,TURKEY,2,RUSSIA ,1,ITALY ,11
42,RL,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,1,RUSSIA ,1,GERMANY ,15
42,transparent,FRANCE,3,,0,,0
42,transparent,GERMANY,15,,0,ENGLAND ITALY ,14
42,transparent,ITALY,13,,0,GERMANY ,15
42,transparent,RUSSIA,1,ENGLAND ,1,,0
42,transparent,TURKEY,1,RUSSIA ,1,ITALY ,13
44,RL,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,1,RUSSIA ,1,,0
44,transparent,FRANCE,3,,0,GERMANY ,15
44,transparent,GERMANY,15,,0,ITALY ,13
44,transparent,ITALY,13,,0,GERMANY TURKEY ,16
44,transparent,RUSSIA,1,ENGLAND ,1,,0
44,transparent,TURKEY,1,RUSSIA ,1,ITALY ,13
47,RL,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,1,RUSSIA ,1,,0
47,transparent,FRANCE,4,,0,,0
47,transparent,GERMANY,13,,0,ITALY ,14
47,transparent,ITALY,14,FRANCE ,4,GERMANY ,13
47,transparent,RUSSIA,1,ENGLAND ,1,GERMANY ,13
47,transparent,TURKEY,1,RUSSIA ,1,,0
49,RL,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,1,RUSSIA ,1,,0
49,transparent,FRANCE,4,ITALY ,14,,0
49,transparent,GERMANY,13,,0,ITALY ,14
49,transparent,ITALY,14,FRANCE ,4,GERMANY ,13
49,transparent,RUSSIA,1,ENGLAND ,1,,0
49,transparent,TURKEY,1,RUSSIA ,1,,0
52,RL,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,1,RUSSIA ,0,,0
52,transparent,FRANCE,4,ITALY ,14,,0
52,transparent,GERMANY,13,,0,ITALY RUSSIA ,14
52,transparent,ITALY,14,FRANCE ,4,GERMANY ,13
52,transparent,RUSSIA,0,ENGLAND ,1,,0
52,transparent,TURKEY,2,RUSSIA ,0,,0
54,RL,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,1,RUSSIA ,0,,0
54,transparent,FRANCE,4,,0,ITALY ,14
54,transparent,GERMANY,13,,0,ITALY RUSSIA ,14
54,transparent,ITALY,14,FRANCE ,4,GERMANY ,13
54,transparent,RUSSIA,0,ENGLAND ,1,,0
54,transparent,TURKEY,2,RUSSIA ,0,,0
57,RL,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,2,RUSSIA ,0,,0
57,transparent,FRANCE,3,,0,ITALY ,15
57,transparent,GERMANY,12,,0,ITALY ,15
57,transparent,ITALY,15,FRANCE ,3,GERMANY ,12
57,transparent,RUSSIA,0,ENGLAND ,2,,0
57,transparent,TURKEY,2,RUSSIA ,0,,0
59,RL,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,2,RUSSIA ,0,,0
59,transparent,FRANCE,3,,0,ITALY ,15
59,transparent,GERMANY,12,,0,ITALY ,15
59,transparent,ITALY,15,FRANCE ,3,GERMANY TURKEY ,14
59,transparent,RUSSIA,0,ENGLAND ,2,,0
59,transparent,TURKEY,2,RUSSIA ,0,ITALY ,15
