step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
9,transparent,TURKEY,3,,0,,0
11,RL,AUSTRIA,1,,0,ITALY RUSSIA TURKEY ,17
11,transparent,ENGLAND,5,RUSSIA ,7,FRANCE GERMANY ,11
11,transparent,FRANCE,4,,0,,0
11,transparent,GERMANY,7,ENGLAND ,5,FRANCE ,4
11,transparent,ITALY,7,,0,RUSSIA ,7
11,transparent,RUSSIA,7,,0,ITALY ,7
11,transparent,TURKEY,3,,0,,0
13,RL,AUSTRIA,1,,0,RUSSIA TURKEY ,10
13,transparent,ENGLAND,5,RUSSIA ,7,GERMANY ,7
13,transparent,FRANCE,4,,0,ENGLAND GERMANY ,12
13,transparent,GERMANY,7,ENGLAND ,5,FRANCE ,4
13,transparent,ITALY,7,TURKEY ,3,RUSSIA ,7
13,transparent,RUSSIA,7,ENGLAND ,5,AUSTRIA ITALY ,8
13,transparent,TURKEY,3,,0,,0
16,RL,AUSTRIA,0,,0,ITALY RUSSIA TURKEY ,18
16,transparent,ENGLAND,3,RUSSIA ,7,,0
16,transparent,FRANCE,5,,0,,0
16,transparent,GERMANY,8,,0,ENGLAND ,3
16,transparent,ITALY,8,TURKEY ,3,RUSSIA ,7
16,transparent,RUSSIA,7,ENGLAND ,3,GERMANY ITALY ,16
16,transparent,TURKEY,3,,0,,0
18,RL,AUSTRIA,0,,0,ITALY RUSSIA TURKEY ,18
18,transparent,ENGLAND,3,RUSSIA ,7,,0
18,transparent,FRANCE,5,,0,,0
18,transparent,GERMANY,8,RUSSIA ,7,,0
18,transparent,ITALY,8,TURKEY ,3,RUSSIA ,7
18,transparent,RUSSIA,7,ENGLAND ,3,GERMANY ITALY ,16
18,transparent,TURKEY,3,,0,,0
21,RL,AUSTRIA,0,,0,ITALY ,8
21,transparent,ENGLAND,5,RUSSIA ,6,FRANCE GERMANY ,12
21,transparent,FRANCE,4,,0,,0
21,transparent,GERMANY,8,RUSSIA ,6,,0
21,transparent,ITALY,8,TURKEY ,3,RUSSIA ,6
21,transparent,RUSSIA,6,ENGLAND ,5,GERMANY ITALY ,16
21,transparent,TURKEY,3,,0,,0
23,RL,AUSTRIA,0,,0,,0
23,transparent,ENGLAND,5,RUSSIA ,6,GERMANY ,8
23,transparent,FRANCE,4,,0,ENGLAND ,5
23,transparent,GERMANY,8,RUSSIA ,6,,0
23,transparent,ITALY,8,TURKEY ,3,RUSSIA ,6
23,transparent,RUSSIA,6,ENGLAND ,5,GERMANY ITALY ,16
23,transparent,TURKEY,3,,0,,0
26,RL,AUSTRIA,0,,0,,0
26,transparent,ENGLAND,5,RUSSIA ,4,FRANCE GERMANY ,13
26,transparent,FRANCE,5,,0,GERMANY ,8
26,transparent,GERMANY,8,,0,RUSSIA ,4
26,transparent,ITALY,9,TURKEY ,3,RUSSIA ,4
26,transparent,RUSSIA,4,ENGLAND ,5,GERMANY ITALY ,17
26,transparent,TURKEY,3,,0,ITALY ,9
28,RL,AUSTRIA,0,,0,,0
28,transparent,ENGLAND,5,RUSSIA ,4,GERMANY ,8
28,transparent,FRANCE,5,,0,ENGLAND ,5
28,transparent,GERMANY,8,,0,ENGLAND RUSSIA ,9
28,transparent,ITALY,9,TURKEY ,3,RUSSIA ,4
28,transparent,RUSSIA,4,ENGLAND ,5,GERMANY ITALY ,17
28,transparent,TURKEY,3,,0,ITALY ,9
31,RL,AUSTRIA,0,,0,,0
31,transparent,ENGLAND,3,RUSSIA ,1,FRANCE ,7
31,transparent,FRANCE,7,,0,ENGLAND ,3
31,transparent,GERMANY,10,,0,ENGLAND ,3
31,transparent,ITALY,11,,0,RUSSIA TURKEY ,3
31,transparent,RUSSIA,1,ENGLAND ,3,ITALY ,11
31,transparent,TURKEY,2,,0,,0
32,RL,AUSTRIA,0,,0,,0
32,transparent,ENGLAND,3,RUSSIA ,1,FRANCE GERMANY ,17
32,transparent,FRANCE,7,,0,ENGLAND GERMANY ,13
32,transparent,GERMANY,10,,0,ENGLAND ,3
32,transparent,ITALY,11,,0,RUSSIA TURKEY ,3
32,transparent,RUSSIA,1,ENGLAND ,3,ITALY ,11
32,transparent,TURKEY,2,RUSSIA ,1,ITALY ,11
35,RL,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,2,RUSSIA ,0,FRANCE GERMANY ,18
35,transparent,FRANCE,6,,0,GERMANY ITALY ,25
35,transparent,GERMANY,12,,0,FRANCE ITALY RUSSIA ,19
35,transparent,ITALY,13,,0,FRANCE GERMANY TURKEY ,19
35,transparent,RUSSIA,0,ENGLAND ,2,GERMANY ITALY ,25
35,transparent,TURKEY,1,RUSSIA ,0,ITALY ,13
37,RL,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,2,RUSSIA ,0,FRANCE GERMANY ,18
37,transparent,FRANCE,6,,0,GERMANY ITALY ,25
37,transparent,GERMANY,12,,0,ENGLAND FRANCE ITALY RUSSIA ,21
37,transparent,ITALY,13,,0,FRANCE GERMANY TURKEY ,19
37,transparent,RUSSIA,0,ENGLAND ,2,GERMANY ,12
37,transparent,TURKEY,1,RUSSIA ,0,ITALY ,13
40,RL,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,1,RUSSIA ,0,,0
40,transparent,FRANCE,7,,0,GERMANY ITALY ,26
40,transparent,GERMANY,11,,0,ENGLAND FRANCE ITALY ,23
40,transparent,ITALY,15,,0,FRANCE GERMANY TURKEY ,18
40,transparent,RUSSIA,0,ENGLAND ,1,GERMANY ,11
40,transparent,TURKEY,0,RUSSIA ,0,ITALY ,15
42,RL,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,1,RUSSIA ,0,,0
42,transparent,FRANCE,7,,0,GERMANY ITALY ,26
42,transparent,GERMANY,11,,0,ENGLAND FRANCE ITALY ,23
42,transparent,ITALY,15,,0,FRANCE GERMANY ,18
42,transparent,RUSSIA,0,ENGLAND ,1,,0
42,transparent,TURKEY,0,RUSSIA ,0,,0
