step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
35,transparent,ENGLAND,1,,0,FRANCE ,10
35,transparent,FRANCE,10,,0,,0
35,RL,GERMANY,4,,0,ENGLAND FRANCE RUSSIA ,21
35,transparent,ITALY,6,,0,RUSSIA TURKEY ,13
35,transparent,RUSSIA,10,ENGLAND ,1,,0
35,transparent,TURKEY,3,,0,RUSSIA ,10
36,transparent,AUSTRIA,0,,0,,0
36,transparent,ENGLAND,1,,0,FRANCE ,10
36,transparent,FRANCE,10,,0,,0
36,RL,GERMANY,4,,0,ENGLAND FRANCE RUSSIA ,21
36,transparent,ITALY,6,,0,RUSSIA TURKEY ,13
36,transparent,RUSSIA,10,ENGLAND GERMANY ,5,,0
36,transparent,TURKEY,3,,0,ITALY RUSSIA ,16
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,0,,0,,0
39,transparent,FRANCE,12,,0,RUSSIA ,11
39,RL,GERMANY,2,,0,ENGLAND FRANCE RUSSIA ,23
39,transparent,ITALY,5,,0,RUSSIA TURKEY ,15
39,transparent,RUSSIA,11,ENGLAND GERMANY ,2,FRANCE ,12
39,transparent,TURKEY,4,,0,ITALY RUSSIA ,16
41,transparent,AUSTRIA,0,,0,,0
41,transparent,ENGLAND,0,,0,,0
41,transparent,FRANCE,12,,0,RUSSIA ,11
41,RL,GERMANY,2,,0,ENGLAND FRANCE RUSSIA ,23
41,transparent,ITALY,5,,0,RUSSIA TURKEY ,15
41,transparent,RUSSIA,11,ENGLAND GERMANY ,2,FRANCE ,12
41,transparent,TURKEY,4,,0,ITALY ,5
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,0,,0,,0
44,transparent,FRANCE,11,,0,RUSSIA ,14
44,RL,GERMANY,2,,0,FRANCE RUSSIA ,25
44,transparent,ITALY,5,,0,FRANCE RUSSIA TURKEY ,27
44,transparent,RUSSIA,14,ENGLAND GERMANY ,2,FRANCE ,11
44,transparent,TURKEY,2,,0,ITALY RUSSIA ,19
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,0,,0,,0
45,transparent,FRANCE,11,,0,RUSSIA ,14
45,RL,GERMANY,2,,0,FRANCE ,11
45,transparent,ITALY,5,,0,FRANCE RUSSIA TURKEY ,27
45,transparent,RUSSIA,14,ENGLAND GERMANY ,2,FRANCE ITALY ,16
45,transparent,TURKEY,2,,0,ITALY RUSSIA ,19
48,transparent,AUSTRIA,0,,0,,0
48,transparent,ENGLAND,0,,0,,0
48,transparent,FRANCE,14,,0,RUSSIA ,13
48,RL,GERMANY,2,,0,FRANCE ,14
48,transparent,ITALY,5,,0,RUSSIA ,13
48,transparent,RUSSIA,13,ENGLAND GERMANY ,2,FRANCE ITALY ,19
48,transparent,TURKEY,0,,0,ITALY RUSSIA ,18
50,transparent,AUSTRIA,0,,0,,0
50,transparent,ENGLAND,0,,0,,0
50,transparent,FRANCE,14,,0,RUSSIA ,13
50,RL,GERMANY,2,,0,FRANCE ,14
50,transparent,ITALY,5,,0,RUSSIA ,13
50,transparent,RUSSIA,13,ENGLAND GERMANY ,2,FRANCE ITALY ,19
50,transparent,TURKEY,0,,0,ITALY RUSSIA ,18
53,transparent,AUSTRIA,0,,0,,0
53,transparent,ENGLAND,0,,0,,0
53,transparent,FRANCE,16,,0,RUSSIA ,15
53,RL,GERMANY,0,,0,FRANCE ,16
53,transparent,ITALY,3,,0,RUSSIA ,15
53,transparent,RUSSIA,15,ENGLAND GERMANY ,0,FRANCE ITALY ,19
53,transparent,TURKEY,0,,0,ITALY RUSSIA ,18
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,0,,0,,0
54,transparent,FRANCE,16,ITALY ,3,RUSSIA ,15
54,RL,GERMANY,0,,0,FRANCE ,16
54,transparent,ITALY,3,,0,RUSSIA ,15
54,transparent,RUSSIA,15,ENGLAND GERMANY ,0,FRANCE ITALY ,19
54,transparent,TURKEY,0,,0,ITALY RUSSIA ,18
56,transparent,AUSTRIA,0,,0,,0
56,transparent,ENGLAND,0,,0,,0
56,transparent,FRANCE,17,ITALY ,2,RUSSIA ,15
56,RL,GERMANY,0,,0,FRANCE ,17
56,transparent,ITALY,2,,0,,0
56,transparent,RUSSIA,15,ENGLAND GERMANY ,0,FRANCE ITALY ,19
56,transparent,TURKEY,0,,0,,0
58,transparent,AUSTRIA,0,,0,,0
58,transparent,ENGLAND,0,,0,,0
58,transparent,FRANCE,17,ITALY ,2,RUSSIA ,15
58,RL,GERMANY,0,,0,,0
58,transparent,ITALY,2,,0,RUSSIA ,15
58,transparent,RUSSIA,15,ENGLAND GERMANY ,0,FRANCE ITALY ,19
58,transparent,TURKEY,0,,0,,0
