step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
38,transparent,FRANCE,6,,0,GERMANY ,16
38,transparent,GERMANY,16,,0,AUSTRIA FRANCE ITALY ,12
38,transparent,ITALY,2,,0,AUSTRIA GERMANY ,20
38,RL,RUSSIA,0,,0,,0
38,transparent,TURKEY,6,AUSTRIA ,4,ITALY ,2
40,transparent,AUSTRIA,4,TURKEY ,6,GERMANY ,16
40,transparent,ENGLAND,0,,0,,0
40,transparent,FRANCE,6,,0,GERMANY ,16
40,transparent,GERMANY,16,,0,AUSTRIA FRANCE ,10
40,transparent,ITALY,2,,0,TURKEY ,6
40,RL,RUSSIA,0,,0,,0
40,transparent,TURKEY,6,AUSTRIA ,4,ITALY ,2
