step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
35,transparent,ENGLAND,2,RUSSIA ,1,GERMANY ,10
35,transparent,FRANCE,6,,0,,0
35,transparent,GERMANY,10,,0,ITALY ,14
35,RL,ITALY,14,,0,GERMANY RUSSIA ,11
35,transparent,RUSSIA,1,,0,ITALY ,14
35,transparent,TURKEY,1,RUSSIA ,1,,0
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,2,RUSSIA ,1,,0
37,transparent,FRANCE,6,,0,GERMANY ,10
37,transparent,GERMANY,10,,0,FRANCE ITALY ,20
37,RL,ITALY,14,ENGLAND ,2,GERMANY RUSSIA ,11
37,transparent,RUSSIA,1,,0,ITALY ,14
37,transparent,TURKEY,1,RUSSIA ,1,,0
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,2,RUSSIA ,1,,0
40,transparent,FRANCE,5,,0,ITALY ,16
40,transparent,GERMANY,9,,0,ITALY ,16
40,RL,ITALY,16,ENGLAND ,2,FRANCE GERMANY RUSSIA ,15
40,transparent,RUSSIA,1,,0,,0
40,transparent,TURKEY,1,RUSSIA ,1,,0
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,2,RUSSIA ,1,,0
42,transparent,FRANCE,5,,0,ITALY ,16
42,transparent,GERMANY,9,,0,ITALY ,16
42,RL,ITALY,16,ENGLAND ,2,FRANCE GERMANY ,14
42,transparent,RUSSIA,1,,0,,0
42,transparent,TURKEY,1,RUSSIA ,1,,0
