step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
33,transparent,ITALY,10,FRANCE ,6,RUSSIA TURKEY ,6
33,transparent,RUSSIA,3,,0,GERMANY ITALY ,18
33,RL,TURKEY,3,,0,ITALY RUSSIA ,13
36,transparent,AUSTRIA,0,,0,,0
36,transparent,ENGLAND,2,GERMANY ,10,FRANCE ,7
36,transparent,FRANCE,7,,0,,0
36,transparent,GERMANY,10,ENGLAND ,2,RUSSIA ,1
36,transparent,ITALY,11,FRANCE ,7,RUSSIA TURKEY ,4
36,transparent,RUSSIA,1,,0,GERMANY ,10
36,RL,TURKEY,3,,0,ITALY RUSSIA ,12
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,2,GERMANY ,10,FRANCE ,7
37,transparent,FRANCE,7,,0,,0
37,transparent,GERMANY,10,ENGLAND ,2,RUSSIA ,1
37,transparent,ITALY,11,FRANCE ,7,GERMANY RUSSIA TURKEY ,14
37,transparent,RUSSIA,1,,0,GERMANY ,10
37,RL,TURKEY,3,,0,ITALY RUSSIA ,12
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,0,GERMANY ,12,FRANCE ,7
40,transparent,FRANCE,7,,0,GERMANY ,12
40,transparent,GERMANY,12,ENGLAND ,0,FRANCE ITALY ,19
40,transparent,ITALY,12,FRANCE ,7,GERMANY TURKEY ,14
40,transparent,RUSSIA,1,,0,,0
40,RL,TURKEY,2,,0,ITALY RUSSIA ,13
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,0,GERMANY ,12,,0
42,transparent,FRANCE,7,,0,GERMANY ,12
42,transparent,GERMANY,12,ENGLAND ,0,FRANCE ITALY ,19
42,transparent,ITALY,12,FRANCE ,7,GERMANY TURKEY ,14
42,transparent,RUSSIA,1,,0,,0
42,RL,TURKEY,2,,0,ITALY ,12
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,0,GERMANY ,9,,0
45,transparent,FRANCE,9,,0,GERMANY ,9
45,transparent,GERMANY,9,ENGLAND ,0,FRANCE ITALY ,23
45,transparent,ITALY,14,FRANCE ,9,GERMANY ,9
45,transparent,RUSSIA,1,,0,TURKEY ,1
45,RL,TURKEY,1,,0,ITALY ,14
46,transparent,AUSTRIA,0,,0,,0
46,transparent,ENGLAND,0,GERMANY ,9,,0
46,transparent,FRANCE,9,,0,GERMANY ITALY ,23
46,transparent,GERMANY,9,ENGLAND ,0,FRANCE ITALY ,23
46,transparent,ITALY,14,FRANCE ,9,GERMANY ,9
46,transparent,RUSSIA,1,,0,TURKEY ,1
46,RL,TURKEY,1,,0,,0
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,0,GERMANY ,10,,0
49,transparent,FRANCE,7,,0,GERMANY ITALY ,25
49,transparent,GERMANY,10,ENGLAND ,0,FRANCE ITALY ,22
49,transparent,ITALY,15,,0,FRANCE GERMANY ,17
49,transparent,RUSSIA,0,,0,,0
49,RL,TURKEY,2,,0,ITALY ,15
51,transparent,AUSTRIA,0,,0,,0
51,transparent,ENGLAND,0,GERMANY ,10,,0
51,transparent,FRANCE,7,,0,GERMANY ITALY ,25
51,transparent,GERMANY,10,ENGLAND ,0,FRANCE ITALY ,22
51,transparent,ITALY,15,,0,FRANCE GERMANY ,17
51,transparent,RUSSIA,0,,0,,0
51,RL,TURKEY,2,,0,ITALY ,15
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,0,GERMANY ,9,,0
54,transparent,FRANCE,7,,0,GERMANY ITALY ,25
54,transparent,GERMANY,9,ENGLAND ,0,FRANCE ITALY ,23
54,transparent,ITALY,16,,0,FRANCE GERMANY TURKEY ,18
54,transparent,RUSSIA,0,,0,,0
54,RL,TURKEY,2,,0,ITALY ,16
56,transparent,AUSTRIA,0,,0,,0
56,transparent,ENGLAND,0,GERMANY ,9,,0
56,transparent,FRANCE,7,,0,GERMANY ,9
56,transparent,GERMANY,9,ENGLAND ,0,FRANCE ITALY ,23
56,transparent,ITALY,16,,0,FRANCE GERMANY TURKEY ,18
56,transparent,RUSSIA,0,,0,,0
56,RL,TURKEY,2,,0,ITALY ,16
